nodo_eliminado,Ng/N,eficiencia_global
67,0.004056795131845842,4.4961096638900616e-05
364,0.004056795131845842,4.4961096638900616e-05
454,0.004056795131845842,4.4961096638900616e-05
786,0.004056795131845842,4.4961096638900616e-05
696,0.004056795131845842,4.4961096638900616e-05
110,0.004056795131845842,4.290180976994334e-05
539,0.004056795131845842,4.290180976994334e-05
553,0.004056795131845842,4.084252290098606e-05
556,0.004056795131845842,4.084252290098606e-05
559,0.004056795131845842,3.878323603202878e-05
905,0.004056795131845842,3.878323603202878e-05
315,0.004056795131845842,3.878323603202878e-05
402,0.004056795131845842,3.878323603202878e-05
947,0.004056795131845842,3.878323603202878e-05
811,0.004056795131845842,3.878323603202878e-05
619,0.004056795131845842,3.878323603202878e-05
604,0.004056795131845842,3.878323603202878e-05
72,0.004056795131845842,3.67239491630715e-05
476,0.004056795131845842,3.67239491630715e-05
591,0.004056795131845842,3.67239491630715e-05
909,0.004056795131845842,3.67239491630715e-05
369,0.004056795131845842,3.4664662294114217e-05
783,0.004056795131845842,3.2605375425156935e-05
279,0.004056795131845842,3.2605375425156935e-05
289,0.004056795131845842,3.2605375425156935e-05
386,0.004056795131845842,3.2605375425156935e-05
111,0.004056795131845842,3.2605375425156935e-05
771,0.004056795131845842,3.2605375425156935e-05
683,0.004056795131845842,3.2605375425156935e-05
729,0.004056795131845842,3.2605375425156935e-05
955,0.004056795131845842,3.2605375425156935e-05
954,0.004056795131845842,3.2605375425156935e-05
937,0.004056795131845842,3.2605375425156935e-05
735,0.004056795131845842,3.2605375425156935e-05
472,0.004056795131845842,3.2605375425156935e-05
974,0.004056795131845842,3.2605375425156935e-05
841,0.004056795131845842,3.0546088556199654e-05
652,0.004056795131845842,3.0546088556199654e-05
432,0.004056795131845842,3.0546088556199654e-05
854,0.004056795131845842,3.0546088556199654e-05
705,0.004056795131845842,3.0546088556199654e-05
687,0.004056795131845842,3.0546088556199654e-05
751,0.004056795131845842,3.0546088556199654e-05
598,0.004056795131845842,3.0546088556199654e-05
835,0.004056795131845842,3.0546088556199654e-05
202,0.004056795131845842,3.0546088556199654e-05
799,0.004056795131845842,2.8486801687242376e-05
833,0.004056795131845842,2.8486801687242376e-05
745,0.004056795131845842,2.6427514818285095e-05
952,0.004056795131845842,2.6427514818285095e-05
807,0.004056795131845842,2.6427514818285095e-05
970,0.004056795131845842,2.6427514818285095e-05
791,0.004056795131845842,2.6427514818285095e-05
616,0.004056795131845842,2.6427514818285095e-05
697,0.0030425963488843813,1.956322525509416e-05
625,0.0030425963488843813,1.956322525509416e-05
617,0.0030425963488843813,1.956322525509416e-05
1000,0.0030425963488843813,1.956322525509416e-05
800,0.0030425963488843813,1.956322525509416e-05
767,0.0030425963488843813,1.956322525509416e-05
669,0.0030425963488843813,1.956322525509416e-05
869,0.0030425963488843813,1.956322525509416e-05
849,0.0030425963488843813,1.956322525509416e-05
739,0.0030425963488843813,1.956322525509416e-05
718,0.0030425963488843813,1.956322525509416e-05
594,0.0030425963488843813,1.956322525509416e-05
628,0.0030425963488843813,1.956322525509416e-05
979,0.0030425963488843813,1.956322525509416e-05
967,0.0030425963488843813,1.956322525509416e-05
693,0.0030425963488843813,1.956322525509416e-05
715,0.0030425963488843813,1.956322525509416e-05
752,0.0030425963488843813,1.956322525509416e-05
885,0.0030425963488843813,1.750393838613688e-05
736,0.0030425963488843813,1.750393838613688e-05
721,0.0030425963488843813,1.750393838613688e-05
935,0.0030425963488843813,1.750393838613688e-05
382,0.0030425963488843813,1.750393838613688e-05
383,0.0030425963488843813,1.750393838613688e-05
109,0.0030425963488843813,1.750393838613688e-05
534,0.0030425963488843813,1.750393838613688e-05
507,0.0030425963488843813,1.750393838613688e-05
906,0.0030425963488843813,1.750393838613688e-05
912,0.0030425963488843813,1.750393838613688e-05
596,0.0030425963488843813,1.750393838613688e-05
855,0.0030425963488843813,1.750393838613688e-05
741,0.0030425963488843813,1.750393838613688e-05
797,0.002028397565922921,1.441500808270096e-05
819,0.002028397565922921,1.441500808270096e-05
817,0.002028397565922921,1.441500808270096e-05
749,0.002028397565922921,1.441500808270096e-05
814,0.002028397565922921,1.441500808270096e-05
802,0.002028397565922921,1.441500808270096e-05
806,0.002028397565922921,1.441500808270096e-05
793,0.002028397565922921,1.441500808270096e-05
639,0.002028397565922921,1.441500808270096e-05
964,0.002028397565922921,1.441500808270096e-05
778,0.002028397565922921,1.441500808270096e-05
645,0.002028397565922921,1.441500808270096e-05
978,0.002028397565922921,1.441500808270096e-05
614,0.002028397565922921,1.235572121374368e-05
805,0.002028397565922921,1.235572121374368e-05
829,0.002028397565922921,1.235572121374368e-05
785,0.002028397565922921,1.235572121374368e-05
760,0.002028397565922921,1.235572121374368e-05
796,0.002028397565922921,1.235572121374368e-05
889,0.002028397565922921,1.235572121374368e-05
398,0.002028397565922921,1.235572121374368e-05
857,0.002028397565922921,1.235572121374368e-05
567,0.002028397565922921,1.0296434344786401e-05
878,0.002028397565922921,1.0296434344786401e-05
348,0.002028397565922921,1.0296434344786401e-05
584,0.002028397565922921,1.0296434344786401e-05
727,0.002028397565922921,1.0296434344786401e-05
479,0.002028397565922921,1.0296434344786401e-05
991,0.002028397565922921,1.0296434344786401e-05
415,0.002028397565922921,8.23714747582912e-06
722,0.002028397565922921,8.23714747582912e-06
512,0.002028397565922921,8.23714747582912e-06
934,0.002028397565922921,8.23714747582912e-06
923,0.002028397565922921,6.17786060687184e-06
712,0.002028397565922921,4.11857373791456e-06
605,0.002028397565922921,2.05928686895728e-06
836,0.002028397565922921,2.05928686895728e-06
867,0.002028397565922921,2.05928686895728e-06
629,0.002028397565922921,2.05928686895728e-06
740,0.002028397565922921,2.05928686895728e-06
574,0.002028397565922921,2.05928686895728e-06
609,0.002028397565922921,2.05928686895728e-06
852,0.002028397565922921,2.05928686895728e-06
825,0.002028397565922921,2.05928686895728e-06
676,0.002028397565922921,2.05928686895728e-06
632,0.002028397565922921,2.05928686895728e-06
983,0.002028397565922921,2.05928686895728e-06
766,0.002028397565922921,2.05928686895728e-06
986,0.002028397565922921,2.05928686895728e-06
984,0.002028397565922921,2.05928686895728e-06
742,0.002028397565922921,2.05928686895728e-06
743,0.002028397565922921,2.05928686895728e-06
848,0.002028397565922921,2.05928686895728e-06
870,0.002028397565922921,2.05928686895728e-06
874,0.002028397565922921,2.05928686895728e-06
866,0.002028397565922921,2.05928686895728e-06
945,0.002028397565922921,2.05928686895728e-06
646,0.002028397565922921,2.05928686895728e-06
682,0.002028397565922921,2.05928686895728e-06
781,0.002028397565922921,2.05928686895728e-06
637,0.002028397565922921,2.05928686895728e-06
779,0.002028397565922921,2.05928686895728e-06
782,0.002028397565922921,2.05928686895728e-06
757,0.002028397565922921,2.05928686895728e-06
709,0.002028397565922921,2.05928686895728e-06
713,0.002028397565922921,2.05928686895728e-06
416,0.002028397565922921,2.05928686895728e-06
522,0.002028397565922921,2.05928686895728e-06
911,0.002028397565922921,2.05928686895728e-06
436,0.002028397565922921,2.05928686895728e-06
958,0.0,0.0
939,0.0,0.0
439,0.0,0.0
997,0.0,0.0
887,0.0,0.0
903,0.0,0.0
895,0.0,0.0
769,0.0,0.0
844,0.0,0.0
988,0.0,0.0
977,0.0,0.0
989,0.0,0.0
940,0.0,0.0
968,0.0,0.0
966,0.0,0.0
475,0.0,0.0
692,0.0,0.0
891,0.0,0.0
702,0.0,0.0
962,0.0,0.0
972,0.0,0.0
969,0.0,0.0
801,0.0,0.0
759,0.0,0.0
631,0.0,0.0
620,0.0,0.0
794,0.0,0.0
942,0.0,0.0
850,0.0,0.0
882,0.0,0.0
689,0.0,0.0
724,0.0,0.0
920,0.0,0.0
456,0.0,0.0
868,0.0,0.0
893,0.0,0.0
839,0.0,0.0
838,0.0,0.0
842,0.0,0.0
873,0.0,0.0
898,0.0,0.0
843,0.0,0.0
821,0.0,0.0
630,0.0,0.0
677,0.0,0.0
965,0.0,0.0
946,0.0,0.0
973,0.0,0.0
985,0.0,0.0
944,0.0,0.0
787,0.0,0.0
784,0.0,0.0
657,0.0,0.0
659,0.0,0.0
792,0.0,0.0
622,0.0,0.0
626,0.0,0.0
763,0.0,0.0
762,0.0,0.0
761,0.0,0.0
795,0.0,0.0
975,0.0,0.0
996,0.0,0.0
995,0.0,0.0
943,0.0,0.0
948,0.0,0.0
701,0.0,0.0
1003,0.0,0.0
780,0.0,0.0
998,0.0,0.0
1002,0.0,0.0
999,0.0,0.0
680,0.0,0.0
775,0.0,0.0
636,0.0,0.0
634,0.0,0.0
830,0.0,0.0
831,0.0,0.0
834,0.0,0.0
650,0.0,0.0
790,0.0,0.0
788,0.0,0.0
875,0.0,0.0
876,0.0,0.0
853,0.0,0.0
862,0.0,0.0
861,0.0,0.0
858,0.0,0.0
578,0.0,0.0
583,0.0,0.0
879,0.0,0.0
871,0.0,0.0
863,0.0,0.0
668,0.0,0.0
774,0.0,0.0
773,0.0,0.0
673,0.0,0.0
750,0.0,0.0
827,0.0,0.0
824,0.0,0.0
770,0.0,0.0
595,0.0,0.0
837,0.0,0.0
603,0.0,0.0
846,0.0,0.0
864,0.0,0.0
606,0.0,0.0
881,0.0,0.0
894,0.0,0.0
897,0.0,0.0
524,0.0,0.0
899,0.0,0.0
916,0.0,0.0
915,0.0,0.0
910,0.0,0.0
904,0.0,0.0
463,0.0,0.0
704,0.0,0.0
890,0.0,0.0
716,0.0,0.0
755,0.0,0.0
688,0.0,0.0
888,0.0,0.0
884,0.0,0.0
928,0.0,0.0
901,0.0,0.0
902,0.0,0.0
561,0.0,0.0
449,0.0,0.0
737,0.0,0.0
941,0.0,0.0
938,0.0,0.0
993,0.0,0.0
992,0.0,0.0
994,0.0,0.0
961,0.0,0.0
959,0.0,0.0
960,0.0,0.0
982,0.0,0.0
1004,0.0,0.0
